date,camera,task,footage,timestamps
23-04-26,C5006,,GX041366.MP4,
23-04-26,C5006,,GX051364.MP4,
23-04-26,C5006,,GX051365.MP4,
23-04-26,C5006,,GX051366.MP4,
23-04-26,C5006,,GX061364.MP4,
23-04-26,C5006,,GX061365.MP4,
23-04-26,C5006,,GX061366.MP4,
23-04-26,C5006,,GX071364.MP4,
23-04-26,C5006,,GX071365.MP4,
23-04-26,C5006,,GX071366.MP4,
23-04-26,C5006,,GX081364.MP4,
23-04-26,C5006,,GX081365.MP4,
23-04-26,C5223,,GX014832.MP4,
23-04-26,C5223,,GX014833.MP4,
23-04-26,C5223,,GX014834.MP4,
23-04-26,C5223,,GX024832.MP4,
23-04-26,C5223,,GX024833.MP4,
23-04-26,C5223,,GX024834.MP4,
23-04-26,C5223,,GX034832.MP4,
23-04-26,C5223,,GX034833.MP4,
23-04-26,C5223,,GX034834.MP4,
23-04-26,C5223,,GX044832.MP4,
23-04-26,C5223,,GX044833.MP4,
23-04-26,C5223,,GX044834.MP4,
23-04-26,C5223,,GX054832.MP4,
23-04-26,C5223,,GX054833.MP4,
23-04-26,C5223,,GX054834.MP4,
23-04-26,C5223,,GX064832.MP4,
23-04-26,C5223,,GX064834.MP4,
23-04-26,C5223,,GX074832.MP4,
23-04-26,C5223,,GX074834.MP4,
23-04-26,C5223,,GX084834.MP4,
23-04-26,C5223,,GX094834.MP4,
23-04-26,C5523,,GX010609.MP4,
23-04-26,C5523,,GX010610.MP4,
23-04-26,C5523,,GX010611.MP4,
23-04-26,C5523,,GX010612.MP4,
23-04-26,C5523,,GX010613.MP4,
23-04-26,C5523,,GX010614.MP4,
23-04-26,C5523,,GX020609.MP4,
23-04-26,C5523,,GX020610.MP4,
23-04-26,C5523,,GX020611.MP4,
23-04-26,C5523,,GX020612.MP4,
23-04-26,C5523,,GX020613.MP4,
23-04-26,C5523,,GX030609.MP4,
23-04-26,C5523,,GX030611.MP4,
23-04-26,C5523,,GX030612.MP4,
23-04-26,C5523,,GX030613.MP4,
23-04-26,C5523,,GX030614.MP4,
23-04-26,C5523,,GX040609.MP4,
23-04-26,C5523,,GX040610.MP4,
23-04-26,C5523,,GX040611.MP4,
23-04-26,C5523,,GX040612.MP4,
23-04-26,C5523,,GX040613.MP4,
23-04-26,C5523,,GX050609.MP4,
23-04-26,C5523,,GX050611.MP4,
23-04-26,C5523,,GX050612.MP4,
23-04-26,C5523,,GX050613.MP4,
23-04-26,C5523,,GX060610.MP4,
23-04-26,C5523,,GX060611.MP4,
23-04-26,C5523,,GX060612.MP4,
23-04-26,C5523,,GX060613.MP4,
23-04-26,C5523,,GX070610.MP4,
23-04-26,C5670,,GX010041.MP4,
23-04-26,C5670,,GX010042.MP4,
23-04-26,C5670,,GX010043.MP4,
23-04-26,C5670,,GX010044.MP4,
23-04-26,C5670,,GX020041.MP4,
23-04-26,C5670,,GX020042.MP4,
23-04-26,C5670,,GX020043.MP4,
23-04-26,C5670,,GX020044.MP4,
23-04-26,C5670,,GX030041.MP4,
23-04-26,C5670,,GX030042.MP4,
23-04-26,C5670,,GX030043.MP4,
23-04-26,C5670,,GX030044.MP4,
23-04-26,C5670,,GX040041.MP4,
23-04-26,C5670,,GX040042.MP4,
23-04-26,C5670,,GX040043.MP4,
23-04-26,C5670,,GX040044.MP4,
23-04-26,C5670,,GX050042.MP4,
23-04-26,C5670,,GX050043.MP4,
23-04-26,C5670,,GX060042.MP4,
23-04-26,C6180,,GX010293.MP4,
23-04-26,C6180,,GX010294.MP4,
23-04-26,C6180,,GX010295.MP4,
23-04-26,C6180,,GX020293.MP4,
23-04-26,C6273,,GX010113.MP4,
23-04-26,C6273,,GX010114.MP4,
23-04-26,C6273,,GX010115.MP4,
23-04-26,C6273,,GX020113.MP4,
23-04-26,C6273,,GX020114.MP4,
23-04-26,C6273,,GX020115.MP4,
23-04-26,C6279,,GX014835.MP4,
23-04-26,C6279,,GX014836.MP4,
23-04-26,C6279,,GX014837.MP4,
23-04-26,C6279,,GX014838.MP4,
23-04-26,C6279,,GX024835.MP4,
23-04-26,C6279,,GX024836.MP4,
23-04-26,C6279,,GX024837.MP4,
23-04-26,C6279,,GX024838.MP4,
23-04-26,C6279,,GX034838.MP4,
23-04-26,C7783,,GX010073.MP4,
23-04-26,C7783,,GX010074.MP4,
23-04-26,C7783,,GX020073.MP4,
23-04-26,C7783,,GX020074.MP4,
23-04-26,C7783,,GX030073.MP4,
23-04-26,C7783,,GX030074.MP4,
23-04-26,C7783,,GX040073.MP4,
23-04-26,C7783,,GX040074.MP4,
23-04-26,C7783,,GX050073.MP4,
23-04-26,C7783,,GX050074.MP4,
23-04-26,C7783,,GX060073.MP4,
23-04-26,C7783,,GX060074.MP4,
23-04-26,C7783,,GX070073.MP4,
23-04-26,C7783,,GX070074.MP4,
23-04-26,C7783,,GX080074.MP4,
23-04-26,C7783,,GX090074.MP4,
23-04-26,C7997,,GX010887.MP4,
23-04-26,C7997,,GX010888.MP4,
23-04-26,C7997,,GX010889.MP4,
23-04-26,C7997,,GX020887.MP4,
23-04-26,C7997,,GX020889.MP4,
23-04-26,C7997,,GX030887.MP4,
23-04-26,C7997,,GX030888.MP4,
23-04-26,C7997,,GX030889.MP4,
23-04-26,C7997,,GX040887.MP4,
23-04-26,C7997,,GX040888.MP4,
23-04-26,C7997,,GX040889.MP4,
23-04-26,C7997,,GX050888.MP4,
23-04-26,C8090,,GX010028.MP4,
23-04-26,C8090,,GX010029.MP4,
23-04-26,C8090,,GX010030.MP4,
23-04-26,C8090,,GX010031.MP4,
23-04-26,C8090,,GX020028.MP4,
23-04-26,C8090,,GX020029.MP4,
23-04-26,C8090,,GX020031.MP4,
23-04-26,C8278,,GX012182.MP4,
23-04-26,C8278,,GX012183.MP4,
23-04-26,C8278,,GX012184.MP4,
23-04-26,C8278,,GX022182.MP4,
23-04-26,C8278,,GX022183.MP4,
23-04-26,C8278,,GX022184.MP4,
23-04-26,C8278,,GX032183.MP4,
23-04-26,C8610,,GX010035.MP4,
23-04-26,C8610,,GX010036.MP4,
23-04-26,C8610,,GX010037.MP4,
23-04-26,C8610,,GX020035.MP4,
23-04-26,C8610,,GX020036.MP4,
23-04-26,C8610,,GX020037.MP4,
23-04-26,C8610,,GX030035.MP4,
23-04-26,C8610,,GX030036.MP4,
23-04-26,C8610,,GX030037.MP4,
23-04-26,C8610,,GX040035.MP4,
23-04-26,C8610,,GX040036.MP4,
23-04-26,C8610,,GX040037.MP4,
23-04-26,C8610,,GX050036.MP4,
23-04-26,C9225,,GX012067.MP4,
23-04-26,C9225,,GX012070.MP4,
23-04-26,C9225,,GX012071.MP4,
23-04-26,C9225,,GX012072.MP4,
23-04-26,C9225,,GX022067.MP4,
23-04-26,C9225,,GX022070.MP4,
23-04-26,C9225,,GX022072.MP4,
23-04-26,C9225,,GX032067.MP4,
23-04-26,C9225,,GX032070.MP4,
23-04-26,C9225,,GX032072.MP4,
23-04-26,C9225,,GX042067.MP4,
23-04-26,C9225,,GX042070.MP4,
23-04-26,C9225,,GX042072.MP4,
23-04-26,C9225,,GX052067.MP4,
23-04-26,C9225,,GX062067.MP4,
23-04-26,C9225,,GX072067.MP4,
23-04-26,C9225,,GX082067.MP4,
23-04-26,C9225,,GX092067.MP4,
24-04-26,C0656,,GX010328.MP4,
24-04-26,C0656,,GX010329.MP4,
24-04-26,C0656,,GX020328.MP4,
24-04-26,C0656,,GX020329.MP4,
24-04-26,C0656,,GX030328.MP4,
24-04-26,C0656,,GX030329.MP4,
24-04-26,C0656,,GX040328.MP4,
24-04-26,C1312,,GX010085.MP4,
24-04-26,C1312,,GX020085.MP4,
24-04-26,C1312,,GX030085.MP4,
24-04-26,C1312,,GX040085.MP4,
24-04-26,C1328,,GH012350.MP4,
24-04-26,C1328,,GH022350.MP4,
24-04-26,C1328,,GH032350.MP4,
24-04-26,C1328,,GH042350.MP4,
24-04-26,C1627,,GX010084.MP4,
24-04-26,C1627,,GX010085.MP4,
24-04-26,C1627,,GX020084.MP4,
24-04-26,C1627,,GX020085.MP4,
24-04-26,C2202,,GX010295.MP4,
24-04-26,C2202,,GX010296.MP4,
24-04-26,C2202,,GX020295.MP4,
24-04-26,C2244,,GX010905.MP4,
24-04-26,C2244,,GX010906.MP4,
24-04-26,C2244,,GX020905.MP4,
24-04-26,C2244,,GX020906.MP4,
24-04-26,C2244,,GX030905.MP4,
24-04-26,C2244,,GX030906.MP4,
24-04-26,C2244,,GX040905.MP4,
24-04-26,C2244,,GX040906.MP4,
24-04-26,C2244,,GX050905.MP4,
24-04-26,C2244,,GX050906.MP4,
24-04-26,C2244,,GX060905.MP4,
24-04-26,C2978,,GX010083.MP4,
24-04-26,C2978,,GX010084.MP4,
24-04-26,C2978,,GX020083.MP4,
24-04-26,C2978,,GX020084.MP4,
24-04-26,C2978,,GX030083.MP4,
24-04-26,C2978,,GX030084.MP4,
24-04-26,C3836,,GOPR1938.MP4,
24-04-26,C3836,,GOPR1939.MP4,
24-04-26,C3836,,GP011938.MP4,
24-04-26,C3836,,GP011939.MP4,
24-04-26,C3836,,GP021938.MP4,
24-04-26,C3836,,GP021939.MP4,
24-04-26,C3836,,GP031939.MP4,
24-04-26,C4031,,GX014293.MP4,
24-04-26,C4031,,GX024293.MP4,
24-04-26,C4031,,GX034293.MP4,
24-04-26,C4031,,GX044293.MP4,
24-04-26,C4031,,GX054293.MP4,
24-04-26,C4031,,GX064293.MP4,
24-04-26,C4696,,GX012351.MP4,
24-04-26,C4696,,GX012352.MP4,
24-04-26,C4696,,GX012353.MP4,
24-04-26,C4696,,GX012354.MP4,
24-04-26,C4696,,GX022352.MP4,
24-04-26,C4961,,GX014838.MP4,
24-04-26,C4961,,GX024838.MP4,
24-04-26,C4961,,GX034838.MP4,
24-04-26,C4961,,GX044838.MP4,
24-04-26,C4961,,GX054838.MP4,
24-04-26,C4961,,GX064838.MP4,
24-04-26,C5006,,GX011367.MP4,
24-04-26,C5006,,GX011368.MP4,
24-04-26,C5006,,GX021367.MP4,
24-04-26,C5006,,GX021368.MP4,
24-04-26,C5006,,GX031367.MP4,
24-04-26,C5006,,GX031368.MP4,
24-04-26,C5006,,GX041367.MP4,
24-04-26,C5006,,GX041368.MP4,
24-04-26,C5006,,GX051367.MP4,
24-04-26,C5006,,GX061367.MP4,
24-04-26,C5006,,GX071367.MP4,
24-04-26,C5223,,GX014835.MP4,
24-04-26,C5223,,GX014836.MP4,
24-04-26,C5223,,GX024835.MP4,
24-04-26,C5223,,GX024836.MP4,
24-04-26,C5223,,GX034835.MP4,
24-04-26,C5223,,GX034836.MP4,
24-04-26,C5223,,GX044835.MP4,
24-04-26,C5223,,GX044836.MP4,
24-04-26,C5223,,GX054835.MP4,
24-04-26,C5223,,GX064835.MP4,
24-04-26,C5223,,GX074835.MP4,
24-04-26,C6180,,GX010296.MP4,
24-04-26,C6180,,GX010297.MP4,
24-04-26,C6180,,GX020296.MP4,
24-04-26,C6180,,GX020297.MP4,
24-04-26,C6273,,GX010116.MP4,
24-04-26,C6273,,GX020116.MP4,
24-04-26,C6279,,GX014839.MP4,
24-04-26,C6279,,GX014840.MP4,
24-04-26,C6279,,GX024839.MP4,
24-04-26,C6279,,GX034839.MP4,
24-04-26,C8090,,GX010032.MP4,
24-04-26,C8090,,GX010033.MP4,
24-04-26,C8090,,GX020032.MP4,
24-04-26,C8090,,GX020033.MP4,
24-04-26,C8278,,GX012185.MP4,
24-04-26,C8278,,GX022185.MP4,
24-04-26,C8278,,GX032185.MP4,
24-04-26,C8610,,GH010038.MP4,
24-04-26,C8610,,GX010039.MP4,
24-04-26,C8610,,GX010040.MP4,
24-04-26,C8610,,GX020039.MP4,
24-04-26,C8610,,GX020040.MP4,
24-04-26,C8610,,GX030039.MP4,
24-04-26,C8610,,GX030040.MP4,
24-04-26,C8610,,GX040039.MP4,
24-04-26,C8610,,GX040040.MP4,
25-04-26,C0656,,GX010330.MP4,
25-04-26,C0656,,GX010331.MP4,
25-04-26,C0656,,GX010332.MP4,
25-04-26,C0656,,GX010333.MP4,
25-04-26,C0656,,GX010334.MP4,
25-04-26,C0656,,GX020330.MP4,
25-04-26,C0656,,GX020331.MP4,
25-04-26,C0656,,GX020332.MP4,
25-04-26,C0656,,GX030330.MP4,
25-04-26,C0656,,GX030331.MP4,
25-04-26,C0656,,GX030332.MP4,
25-04-26,C0656,,GX040332.MP4,
25-04-26,C0656,,GX050332.MP4,
25-04-26,C1312,,GX010087.MP4,
25-04-26,C1312,,GX010088.MP4,
25-04-26,C1312,,GX010089.MP4,
25-04-26,C1312,,GX010090.MP4,
25-04-26,C1312,,GX020087.MP4,
25-04-26,C1312,,GX020088.MP4,
25-04-26,C1312,,GX020089.MP4,
25-04-26,C1312,,GX020090.MP4,
25-04-26,C1312,,GX030087.MP4,
25-04-26,C1312,,GX030088.MP4,
25-04-26,C1312,,GX030089.MP4,
25-04-26,C1312,,GX030090.MP4,
25-04-26,C1312,,GX040087.MP4,
25-04-26,C1312,,GX040088.MP4,
25-04-26,C1312,,GX040089.MP4,
25-04-26,C1312,,GX040090.MP4,
25-04-26,C1312,,GX050088.MP4,
25-04-26,C1312,,GX050090.MP4,
25-04-26,C1312,,GX060090.MP4,
25-04-26,C1312,,GX070090.MP4,
25-04-26,C1312,,GX080090.MP4,
25-04-26,C1328,,GH012350.MP4,
25-04-26,C1328,,GH012351.MP4,
25-04-26,C1328,,GH012352.MP4,
25-04-26,C1328,,GH012353.MP4,
25-04-26,C1328,,GH012354.MP4,
25-04-26,C1328,,GH012355.MP4,
25-04-26,C1328,,GH012356.MP4,
25-04-26,C1328,,GH012357.MP4,
25-04-26,C1328,,GH022352.MP4,
25-04-26,C1328,,GH022355.MP4,
25-04-26,C1328,,GH032352.MP4,
25-04-26,C1328,,GH032355.MP4,
25-04-26,C1328,,GH042352.MP4,
25-04-26,C1328,,GH042355.MP4,
25-04-26,C1328,,GH052352.MP4,
25-04-26,C1328,,GH062352.MP4,
25-04-26,C1328,,GH072352.MP4,
25-04-26,C1627,,GX010086.MP4,
25-04-26,C1627,,GX010087.MP4,
25-04-26,C1627,,GX010088.MP4,
25-04-26,C1627,,GX010089.MP4,
25-04-26,C1627,,GX010090.MP4,
25-04-26,C1627,,GX020086.MP4,
25-04-26,C1627,,GX020087.MP4,
25-04-26,C1627,,GX020089.MP4,
25-04-26,C1627,,GX020090.MP4,
25-04-26,C2196,,GX012650.MP4,
25-04-26,C2196,,GX012651.MP4,
25-04-26,C2196,,GX012652.MP4,
25-04-26,C2196,,GX012653.MP4,
25-04-26,C2196,,GX012654.MP4,
25-04-26,C2196,,GX022650.MP4,
25-04-26,C2196,,GX032650.MP4,
25-04-26,C2196,,GX042650.MP4,
25-04-26,C2202,,GX010297.MP4,
25-04-26,C2202,,GX010298.MP4,
25-04-26,C2202,,GX010299.MP4,
25-04-26,C2202,,GX020297.MP4,
25-04-26,C2202,,GX020299.MP4,
25-04-26,C2244,,GX010907.MP4,
25-04-26,C2244,,GX010908.MP4,
25-04-26,C2244,,GX010909.MP4,
25-04-26,C2244,,GX010910.MP4,
25-04-26,C2244,,GX010911.MP4,
25-04-26,C2244,,GX020908.MP4,
25-04-26,C2244,,GX020909.MP4,
25-04-26,C2244,,GX020910.MP4,
25-04-26,C2244,,GX020911.MP4,
25-04-26,C2244,,GX030908.MP4,
25-04-26,C2244,,GX030909.MP4,
25-04-26,C2244,,GX030910.MP4,
25-04-26,C2244,,GX030911.MP4,
25-04-26,C2244,,GX040908.MP4,
25-04-26,C2244,,GX040909.MP4,
25-04-26,C2244,,GX040910.MP4,
25-04-26,C2244,,GX040911.MP4,
25-04-26,C2244,,GX050908.MP4,
25-04-26,C2244,,GX050909.MP4,
25-04-26,C2244,,GX050910.MP4,
25-04-26,C2244,,GX050911.MP4,
25-04-26,C2244,,GX060909.MP4,
25-04-26,C2244,,GX060910.MP4,
25-04-26,C2244,,GX070910.MP4,
25-04-26,C2256,,GX010945.MP4,
25-04-26,C2920,,GX014840.MP4,
25-04-26,C2920,,GX014841.MP4,
25-04-26,C2920,,GX014842.MP4,
25-04-26,C2920,,GX024841.MP4,
25-04-26,C2978,,GX010085.MP4,
25-04-26,C2978,,GX010086.MP4,
25-04-26,C2978,,GX010087.MP4,
25-04-26,C2978,,GX010088.MP4,
25-04-26,C2978,,GX020085.MP4,
25-04-26,C2978,,GX020086.MP4,
25-04-26,C2978,,GX020087.MP4,
25-04-26,C2978,,GX020088.MP4,
25-04-26,C2978,,GX030085.MP4,
25-04-26,C2978,,GX030086.MP4,
25-04-26,C2978,,GX030087.MP4,
25-04-26,C2978,,GX030088.MP4,
25-04-26,C2978,,GX040085.MP4,
25-04-26,C2978,,GX040086.MP4,
25-04-26,C2978,,GX040088.MP4,
25-04-26,C2978,,GX050085.MP4,
25-04-26,C2978,,GX050088.MP4,
25-04-26,C2978,,GX060088.MP4,
25-04-26,C2978,,GX070088.MP4,
25-04-26,C2978,,GX080088.MP4,
25-04-26,C2978,,GX090088.MP4,
25-04-26,C2978,,GX100088.MP4,
25-04-26,C3836,,GOPR1940.MP4,
25-04-26,C3836,,GOPR1941.MP4,
25-04-26,C3836,,GOPR1942.MP4,
25-04-26,C3836,,GOPR1943.MP4,
25-04-26,C3836,,GOPR1944.MP4,
25-04-26,C3836,,GP011940.MP4,
25-04-26,C3836,,GP011941.MP4,
25-04-26,C3836,,GP011942.MP4,
25-04-26,C3836,,GP011943.MP4,
25-04-26,C3836,,GP011944.MP4,
25-04-26,C3836,,GP021940.MP4,
25-04-26,C3836,,GP021942.MP4,
25-04-26,C3836,,GP021943.MP4,
25-04-26,C3836,,GP021944.MP4,
25-04-26,C3836,,GP031940.MP4,
25-04-26,C3836,,GP031942.MP4,
25-04-26,C3836,,GP031944.MP4,
25-04-26,C3836,,GP041940.MP4,
25-04-26,C3836,,GP041942.MP4,
25-04-26,C3836,,GP041944.MP4,
25-04-26,C4031,,GX014294.MP4,
25-04-26,C4031,,GX014295.MP4,
25-04-26,C4031,,GX014296.MP4,
25-04-26,C4031,,GX014297.MP4,
25-04-26,C4031,,GX014298.MP4,
25-04-26,C4031,,GX014299.MP4,
25-04-26,C4031,,GX024294.MP4,
25-04-26,C4031,,GX024295.MP4,
25-04-26,C4031,,GX024296.MP4,
25-04-26,C4031,,GX024297.MP4,
25-04-26,C4031,,GX024298.MP4,
25-04-26,C4031,,GX024299.MP4,
25-04-26,C4031,,GX034294.MP4,
25-04-26,C4031,,GX034295.MP4,
25-04-26,C4031,,GX034296.MP4,
25-04-26,C4031,,GX034297.MP4,
25-04-26,C4031,,GX034298.MP4,
25-04-26,C4031,,GX034299.MP4,
25-04-26,C4031,,GX044294.MP4,
25-04-26,C4031,,GX044295.MP4,
25-04-26,C4031,,GX044296.MP4,
25-04-26,C4031,,GX044297.MP4,
25-04-26,C4031,,GX044299.MP4,
25-04-26,C4031,,GX054295.MP4,
25-04-26,C4031,,GX054299.MP4,
25-04-26,C4090,,GX010074.MP4,
25-04-26,C4090,,GX010075.MP4,
25-04-26,C4090,,GX010076.MP4,
25-04-26,C4090,,GX010077.MP4,
25-04-26,C4090,,GX010078.MP4,
25-04-26,C4090,,GX020074.MP4,
25-04-26,C4090,,GX020075.MP4,
25-04-26,C4090,,GX020077.MP4,
25-04-26,C4090,,GX020078.MP4,
25-04-26,C4696,,GX012355.MP4,
25-04-26,C4696,,GX012356.MP4,
25-04-26,C4696,,GX012357.MP4,
25-04-26,C4696,,GX012358.MP4,
25-04-26,C4696,,GX022355.MP4,
25-04-26,C4696,,GX022356.MP4,
25-04-26,C4696,,GX022357.MP4,
25-04-26,C4696,,GX022358.MP4,
25-04-26,C4961,,GX014839.MP4,
25-04-26,C4961,,GX014840.MP4,
25-04-26,C4961,,GX014841.MP4,
25-04-26,C4961,,GX014842.MP4,
25-04-26,C4961,,GX024839.MP4,
25-04-26,C4961,,GX024840.MP4,
25-04-26,C4961,,GX024841.MP4,
25-04-26,C4961,,GX024842.MP4,
25-04-26,C4961,,GX034839.MP4,
25-04-26,C4961,,GX034840.MP4,
25-04-26,C4961,,GX034841.MP4,
25-04-26,C4961,,GX034842.MP4,
25-04-26,C4961,,GX044839.MP4,
25-04-26,C4961,,GX044840.MP4,
25-04-26,C4961,,GX044841.MP4,
25-04-26,C4961,,GX044842.MP4,
25-04-26,C4961,,GX054841.MP4,
25-04-26,C4961,,GX054842.MP4,
25-04-26,C4961,,GX064841.MP4,
25-04-26,C4961,,GX064842.MP4,
25-04-26,C4961,,GX074841.MP4,
25-04-26,C5006,,GX011369.MP4,
25-04-26,C5006,,GX011370.MP4,
25-04-26,C5006,,GX011371.MP4,
25-04-26,C5006,,GX011372.MP4,
25-04-26,C5006,,GX021369.MP4,
25-04-26,C5006,,GX021370.MP4,
25-04-26,C5006,,GX021371.MP4,
25-04-26,C5006,,GX021372.MP4,
25-04-26,C5006,,GX021373.MP4,
25-04-26,C5006,,GX031369.MP4,
25-04-26,C5006,,GX031370.MP4,
25-04-26,C5006,,GX031371.MP4,
25-04-26,C5006,,GX031372.MP4,
25-04-26,C5006,,GX041369.MP4,
25-04-26,C5006,,GX041370.MP4,
25-04-26,C5006,,GX041371.MP4,
25-04-26,C5006,,GX041372.MP4,
25-04-26,C5006,,GX051369.MP4,
25-04-26,C5006,,GX051370.MP4,
25-04-26,C5006,,GX051371.MP4,
25-04-26,C5006,,GX051372.MP4,
